date,product_id,partner_id,forecast_units,forecast_lower,forecast_upper,forecast_model,forecast_accuracy_mape
2025-11-24,AIRPODS-4-ANC,PARTNER-003,739,610,868,Ensemble,0.0885
2025-12-01,AIRPODS-4-ANC,PARTNER-003,676,558,794,Ensemble,0.0813
2025-12-08,AIRPODS-4-ANC,PARTNER-003,719,594,844,Ensemble,0.0827
2025-09-22,AIRPODS-4-ANC,PARTNER-004,343,283,403,Ensemble,0.0922
2025-09-29,AIRPODS-4-ANC,PARTNER-004,317,262,372,Ensemble,0.0957
2025-10-06,AIRPODS-4-ANC,PARTNER-004,359,297,421,Ensemble,0.0927
2025-10-13,AIRPODS-4-ANC,PARTNER-004,359,297,421,Ensemble,0.0823
2025-10-20,AIRPODS-4-ANC,PARTNER-004,361,298,424,Ensemble,0.0865
2025-10-27,AIRPODS-4-ANC,PARTNER-004,368,304,432,Ensemble,0.0882
2025-11-03,AIRPODS-4-ANC,PARTNER-004,346,286,406,Ensemble,0.0904
2025-11-10,AIRPODS-4-ANC,PARTNER-004,379,313,445,Ensemble,0.083
2025-11-17,AIRPODS-4-ANC,PARTNER-004,509,420,598,Ensemble,0.0814
2025-11-24,AIRPODS-4-ANC,PARTNER-004,460,380,540,Ensemble,0.0938
2025-12-01,AIRPODS-4-ANC,PARTNER-004,503,415,591,Ensemble,0.0835
2025-12-08,AIRPODS-4-ANC,PARTNER-004,554,458,650,Ensemble,0.0956
2025-09-22,AIRPODS-4-ANC,PARTNER-005,280,231,329,Ensemble,0.0808
2025-09-29,AIRPODS-4-ANC,PARTNER-005,293,242,344,Ensemble,0.0915
2025-10-06,AIRPODS-4-ANC,PARTNER-005,281,232,330,Ensemble,0.0848
2025-10-13,AIRPODS-4-ANC,PARTNER-005,302,249,355,Ensemble,0.0844
2025-10-20,AIRPODS-4-ANC,PARTNER-005,293,242,344,Ensemble,0.0796
2025-10-27,AIRPODS-4-ANC,PARTNER-005,279,230,328,Ensemble,0.0783
2025-11-03,AIRPODS-4-ANC,PARTNER-005,292,241,343,Ensemble,0.0914
2025-11-10,AIRPODS-4-ANC,PARTNER-005,294,243,345,Ensemble,0.0946
2025-11-17,AIRPODS-4-ANC,PARTNER-005,402,332,472,Ensemble,0.0808
2025-11-24,AIRPODS-4-ANC,PARTNER-005,416,344,488,Ensemble,0.0788
2025-12-01,AIRPODS-4-ANC,PARTNER-005,426,352,500,Ensemble,0.0948
2025-12-08,AIRPODS-4-ANC,PARTNER-005,448,370,526,Ensemble,0.0968
2025-09-22,AIRPODS-4-ANC,PARTNER-006,281,232,330,Ensemble,0.0783
2025-09-29,AIRPODS-4-ANC,PARTNER-006,277,229,325,Ensemble,0.0814
2025-10-06,AIRPODS-4-ANC,PARTNER-006,265,219,311,Ensemble,0.0781
2025-10-13,AIRPODS-4-ANC,PARTNER-006,272,225,319,Ensemble,0.0851
2025-10-20,AIRPODS-4-ANC,PARTNER-006,291,240,342,Ensemble,0.0866
2025-10-27,AIRPODS-4-ANC,PARTNER-006,297,245,349,Ensemble,0.0833
2025-11-03,AIRPODS-4-ANC,PARTNER-006,308,254,362,Ensemble,0.0887
2025-11-10,AIRPODS-4-ANC,PARTNER-006,302,249,355,Ensemble,0.0888
2025-11-17,AIRPODS-4-ANC,PARTNER-006,408,337,479,Ensemble,0.0864
2025-11-24,AIRPODS-4-ANC,PARTNER-006,424,350,498,Ensemble,0.0779
2025-12-01,AIRPODS-4-ANC,PARTNER-006,413,341,485,Ensemble,0.0875
2025-12-08,AIRPODS-4-ANC,PARTNER-006,374,309,439,Ensemble,0.0869
2025-09-22,AIRPODS-4-ANC,PARTNER-007,448,370,526,Ensemble,0.0775
2025-09-29,AIRPODS-4-ANC,PARTNER-007,431,356,506,Ensemble,0.077
2025-10-06,AIRPODS-4-ANC,PARTNER-007,422,349,495,Ensemble,0.0916
2025-10-13,AIRPODS-4-ANC,PARTNER-007,411,339,483,Ensemble,0.0879
2025-10-20,AIRPODS-4-ANC,PARTNER-007,438,362,514,Ensemble,0.0833
2025-10-27,AIRPODS-4-ANC,PARTNER-007,410,339,481,Ensemble,0.0951
2025-11-03,AIRPODS-4-ANC,PARTNER-007,437,361,513,Ensemble,0.088
2025-11-10,AIRPODS-4-ANC,PARTNER-007,448,370,526,Ensemble,0.0841
2025-11-17,AIRPODS-4-ANC,PARTNER-007,607,501,713,Ensemble,0.0961
2025-11-24,AIRPODS-4-ANC,PARTNER-007,577,477,677,Ensemble,0.0809
2025-12-01,AIRPODS-4-ANC,PARTNER-007,621,513,729,Ensemble,0.0927
2025-12-08,AIRPODS-4-ANC,PARTNER-007,610,504,716,Ensemble,0.0777
2025-09-22,AIRPODS-4-ANC,PARTNER-008,236,195,277,Ensemble,0.0873
2025-09-29,AIRPODS-4-ANC,PARTNER-008,237,196,278,Ensemble,0.0935
2025-10-06,AIRPODS-4-ANC,PARTNER-008,236,195,277,Ensemble,0.0891
2025-10-13,AIRPODS-4-ANC,PARTNER-008,259,214,304,Ensemble,0.0879
2025-10-20,AIRPODS-4-ANC,PARTNER-008,242,200,284,Ensemble,0.0895
2025-10-27,AIRPODS-4-ANC,PARTNER-008,235,194,276,Ensemble,0.0915
2025-11-03,AIRPODS-4-ANC,PARTNER-008,266,220,312,Ensemble,0.0849
2025-11-10,AIRPODS-4-ANC,PARTNER-008,261,216,306,Ensemble,0.0788
2025-11-17,AIRPODS-4-ANC,PARTNER-008,368,304,432,Ensemble,0.0815
2025-11-24,AIRPODS-4-ANC,PARTNER-008,334,276,392,Ensemble,0.0902
2025-12-01,AIRPODS-4-ANC,PARTNER-008,366,302,430,Ensemble,0.0969
2025-12-08,AIRPODS-4-ANC,PARTNER-008,347,287,407,Ensemble,0.0813
2025-09-22,AIRPODS-4-ANC,PARTNER-009,120,99,141,Ensemble,0.0917
2025-09-29,AIRPODS-4-ANC,PARTNER-009,132,109,155,Ensemble,0.0846
2025-10-06,AIRPODS-4-ANC,PARTNER-009,128,106,150,Ensemble,0.0907
2025-10-13,AIRPODS-4-ANC,PARTNER-009,134,111,157,Ensemble,0.0795
2025-10-20,AIRPODS-4-ANC,PARTNER-009,134,111,157,Ensemble,0.0881
2025-10-27,AIRPODS-4-ANC,PARTNER-009,131,108,154,Ensemble,0.0963
2025-11-03,AIRPODS-4-ANC,PARTNER-009,126,104,148,Ensemble,0.0866
2025-11-10,AIRPODS-4-ANC,PARTNER-009,128,106,150,Ensemble,0.0856
2025-11-17,AIRPODS-4-ANC,PARTNER-009,179,148,210,Ensemble,0.0959
2025-11-24,AIRPODS-4-ANC,PARTNER-009,184,152,216,Ensemble,0.0813
2025-12-01,AIRPODS-4-ANC,PARTNER-009,202,167,237,Ensemble,0.092
2025-12-08,AIRPODS-4-ANC,PARTNER-009,200,165,235,Ensemble,0.0822
2025-09-22,AIRPODS-4-ANC,PARTNER-010,165,136,194,Ensemble,0.0801
2025-09-29,AIRPODS-4-ANC,PARTNER-010,184,152,216,Ensemble,0.0771
2025-10-06,AIRPODS-4-ANC,PARTNER-010,162,134,190,Ensemble,0.0777
2025-10-13,AIRPODS-4-ANC,PARTNER-010,170,140,200,Ensemble,0.0911
2025-10-20,AIRPODS-4-ANC,PARTNER-010,165,136,194,Ensemble,0.0967
2025-10-27,AIRPODS-4-ANC,PARTNER-010,171,141,201,Ensemble,0.0804
2025-11-03,AIRPODS-4-ANC,PARTNER-010,165,136,194,Ensemble,0.085
2025-11-10,AIRPODS-4-ANC,PARTNER-010,162,134,190,Ensemble,0.0946
2025-11-17,AIRPODS-4-ANC,PARTNER-010,232,192,272,Ensemble,0.0859
2025-11-24,AIRPODS-4-ANC,PARTNER-010,248,205,291,Ensemble,0.0833
2025-12-01,AIRPODS-4-ANC,PARTNER-010,244,202,286,Ensemble,0.081
2025-12-08,AIRPODS-4-ANC,PARTNER-010,240,198,282,Ensemble,0.0878
2025-09-22,AIRPODS-4-ANC,PARTNER-011,102,84,120,Ensemble,0.0858
2025-09-29,AIRPODS-4-ANC,PARTNER-011,96,79,113,Ensemble,0.0934
2025-10-06,AIRPODS-4-ANC,PARTNER-011,100,83,117,Ensemble,0.084
2025-10-13,AIRPODS-4-ANC,PARTNER-011,105,87,123,Ensemble,0.0943
2025-10-20,AIRPODS-4-ANC,PARTNER-011,93,77,109,Ensemble,0.079
2025-10-27,AIRPODS-4-ANC,PARTNER-011,103,85,121,Ensemble,0.0865
2025-11-03,AIRPODS-4-ANC,PARTNER-011,103,85,121,Ensemble,0.0859
2025-11-10,AIRPODS-4-ANC,PARTNER-011,103,85,121,Ensemble,0.0968
2025-11-17,AIRPODS-4-ANC,PARTNER-011,138,114,162,Ensemble,0.0792
2025-11-24,AIRPODS-4-ANC,PARTNER-011,154,127,181,Ensemble,0.0952
2025-12-01,AIRPODS-4-ANC,PARTNER-011,150,124,176,Ensemble,0.0939
2025-12-08,AIRPODS-4-ANC,PARTNER-011,151,125,177,Ensemble,0.0886
2025-09-22,AIRPODS-4-ANC,PARTNER-012,74,61,87,Ensemble,0.0809
2025-09-29,AIRPODS-4-ANC,PARTNER-012,75,62,88,Ensemble,0.0934
2025-10-06,AIRPODS-4-ANC,PARTNER-012,73,60,86,Ensemble,0.0858
2025-10-13,AIRPODS-4-ANC,PARTNER-012,70,58,82,Ensemble,0.083
2025-10-20,AIRPODS-4-ANC,PARTNER-012,78,64,92,Ensemble,0.08
2025-10-27,AIRPODS-4-ANC,PARTNER-012,74,61,87,Ensemble,0.0836
2025-11-03,AIRPODS-4-ANC,PARTNER-012,74,61,87,Ensemble,0.0782
2025-11-10,AIRPODS-4-ANC,PARTNER-012,76,63,89,Ensemble,0.0863
2025-11-17,AIRPODS-4-ANC,PARTNER-012,108,89,127,Ensemble,0.0899
2025-11-24,AIRPODS-4-ANC,PARTNER-012,117,97,137,Ensemble,0.0811
2025-12-01,AIRPODS-4-ANC,PARTNER-012,101,83,119,Ensemble,0.0798
2025-12-08,AIRPODS-4-ANC,PARTNER-012,102,84,120,Ensemble,0.0808
2025-09-22,AIRPODS-4-ANC,PARTNER-013,57,47,67,Ensemble,0.0795
2025-09-29,AIRPODS-4-ANC,PARTNER-013,53,44,62,Ensemble,0.0921
2025-10-06,AIRPODS-4-ANC,PARTNER-013,48,40,56,Ensemble,0.0945
2025-10-13,AIRPODS-4-ANC,PARTNER-013,54,45,63,Ensemble,0.0817
2025-10-20,AIRPODS-4-ANC,PARTNER-013,54,45,63,Ensemble,0.0808
2025-10-27,AIRPODS-4-ANC,PARTNER-013,51,42,60,Ensemble,0.0795
2025-11-03,AIRPODS-4-ANC,PARTNER-013,57,47,67,Ensemble,0.0876
2025-11-10,AIRPODS-4-ANC,PARTNER-013,51,42,60,Ensemble,0.0946
2025-11-17,AIRPODS-4-ANC,PARTNER-013,84,69,99,Ensemble,0.0836
2025-11-24,AIRPODS-4-ANC,PARTNER-013,81,67,95,Ensemble,0.0802
2025-12-01,AIRPODS-4-ANC,PARTNER-013,83,69,97,Ensemble,0.0771
2025-12-08,AIRPODS-4-ANC,PARTNER-013,83,69,97,Ensemble,0.0882
2025-09-22,AIRPODS-MAX-USB-C,PARTNER-001,708,585,831,Ensemble,0.083
2025-09-29,AIRPODS-MAX-USB-C,PARTNER-001,636,525,747,Ensemble,0.0817
2025-10-06,AIRPODS-MAX-USB-C,PARTNER-001,716,591,841,Ensemble,0.0791
2025-10-13,AIRPODS-MAX-USB-C,PARTNER-001,719,594,844,Ensemble,0.0817
2025-10-20,AIRPODS-MAX-USB-C,PARTNER-001,758,626,890,Ensemble,0.0793
2025-10-27,AIRPODS-MAX-USB-C,PARTNER-001,698,577,819,Ensemble,0.088
2025-11-03,AIRPODS-MAX-USB-C,PARTNER-001,764,631,897,Ensemble,0.083
2025-11-10,AIRPODS-MAX-USB-C,PARTNER-001,702,580,824,Ensemble,0.0908
2025-11-17,AIRPODS-MAX-USB-C,PARTNER-001,998,824,1172,Ensemble,0.0937
2025-11-24,AIRPODS-MAX-USB-C,PARTNER-001,1092,902,1282,Ensemble,0.0782
2025-12-01,AIRPODS-MAX-USB-C,PARTNER-001,1037,857,1217,Ensemble,0.0837
2025-12-08,AIRPODS-MAX-USB-C,PARTNER-001,1013,837,1189,Ensemble,0.0877
2025-09-22,AIRPODS-MAX-USB-C,PARTNER-002,585,483,687,Ensemble,0.0787
2025-09-29,AIRPODS-MAX-USB-C,PARTNER-002,493,407,579,Ensemble,0.0928
2025-10-06,AIRPODS-MAX-USB-C,PARTNER-002,565,467,663,Ensemble,0.0895
2025-10-13,AIRPODS-MAX-USB-C,PARTNER-002,538,444,632,Ensemble,0.0955
2025-10-20,AIRPODS-MAX-USB-C,PARTNER-002,577,477,677,Ensemble,0.0819
2025-10-27,AIRPODS-MAX-USB-C,PARTNER-002,595,491,699,Ensemble,0.0935
2025-11-03,AIRPODS-MAX-USB-C,PARTNER-002,616,509,723,Ensemble,0.0932
2025-11-10,AIRPODS-MAX-USB-C,PARTNER-002,563,465,661,Ensemble,0.0856
2025-11-17,AIRPODS-MAX-USB-C,PARTNER-002,865,714,1016,Ensemble,0.0872
2025-11-24,AIRPODS-MAX-USB-C,PARTNER-002,848,700,996,Ensemble,0.091
2025-12-01,AIRPODS-MAX-USB-C,PARTNER-002,794,656,932,Ensemble,0.092
2025-12-08,AIRPODS-MAX-USB-C,PARTNER-002,853,705,1001,Ensemble,0.0846
2025-09-22,AIRPODS-MAX-USB-C,PARTNER-003,259,214,304,Ensemble,0.0867
2025-09-29,AIRPODS-MAX-USB-C,PARTNER-003,265,219,311,Ensemble,0.0866
2025-10-06,AIRPODS-MAX-USB-C,PARTNER-003,288,238,338,Ensemble,0.0957
2025-10-13,AIRPODS-MAX-USB-C,PARTNER-003,295,244,346,Ensemble,0.0944
2025-10-20,AIRPODS-MAX-USB-C,PARTNER-003,253,209,297,Ensemble,0.0835
2025-10-27,AIRPODS-MAX-USB-C,PARTNER-003,293,242,344,Ensemble,0.0924
2025-11-03,AIRPODS-MAX-USB-C,PARTNER-003,281,232,330,Ensemble,0.0916
2025-11-10,AIRPODS-MAX-USB-C,PARTNER-003,307,254,360,Ensemble,0.0825
2025-11-17,AIRPODS-MAX-USB-C,PARTNER-003,417,344,490,Ensemble,0.0837
2025-11-24,AIRPODS-MAX-USB-C,PARTNER-003,421,348,494,Ensemble,0.0891
2025-12-01,AIRPODS-MAX-USB-C,PARTNER-003,435,359,511,Ensemble,0.0776
2025-12-08,AIRPODS-MAX-USB-C,PARTNER-003,432,357,507,Ensemble,0.0862
2025-09-22,AIRPODS-MAX-USB-C,PARTNER-004,195,161,229,Ensemble,0.0784
2025-09-29,AIRPODS-MAX-USB-C,PARTNER-004,200,165,235,Ensemble,0.0822
2025-10-06,AIRPODS-MAX-USB-C,PARTNER-004,185,153,217,Ensemble,0.085
2025-10-13,AIRPODS-MAX-USB-C,PARTNER-004,204,169,239,Ensemble,0.0959
2025-10-20,AIRPODS-MAX-USB-C,PARTNER-004,194,160,228,Ensemble,0.0877
2025-10-27,AIRPODS-MAX-USB-C,PARTNER-004,177,146,208,Ensemble,0.0904
2025-11-03,AIRPODS-MAX-USB-C,PARTNER-004,171,141,201,Ensemble,0.0822
2025-11-10,AIRPODS-MAX-USB-C,PARTNER-004,198,164,232,Ensemble,0.0817
2025-11-17,AIRPODS-MAX-USB-C,PARTNER-004,268,221,315,Ensemble,0.0907
2025-11-24,AIRPODS-MAX-USB-C,PARTNER-004,281,232,330,Ensemble,0.0832
2025-12-01,AIRPODS-MAX-USB-C,PARTNER-004,246,203,289,Ensemble,0.0917
2025-12-08,AIRPODS-MAX-USB-C,PARTNER-004,282,233,331,Ensemble,0.0843
2025-09-22,AIRPODS-MAX-USB-C,PARTNER-005,159,131,187,Ensemble,0.0785
2025-09-29,AIRPODS-MAX-USB-C,PARTNER-005,164,135,193,Ensemble,0.0936
2025-10-06,AIRPODS-MAX-USB-C,PARTNER-005,165,136,194,Ensemble,0.0843
2025-10-13,AIRPODS-MAX-USB-C,PARTNER-005,175,145,205,Ensemble,0.0919
2025-10-20,AIRPODS-MAX-USB-C,PARTNER-005,173,143,203,Ensemble,0.0944
2025-10-27,AIRPODS-MAX-USB-C,PARTNER-005,187,154,220,Ensemble,0.0888
2025-11-03,AIRPODS-MAX-USB-C,PARTNER-005,176,145,207,Ensemble,0.0856
2025-11-10,AIRPODS-MAX-USB-C,PARTNER-005,173,143,203,Ensemble,0.0941
2025-11-17,AIRPODS-MAX-USB-C,PARTNER-005,235,194,276,Ensemble,0.0784
2025-11-24,AIRPODS-MAX-USB-C,PARTNER-005,259,214,304,Ensemble,0.0827
2025-12-01,AIRPODS-MAX-USB-C,PARTNER-005,269,222,316,Ensemble,0.0882
2025-12-08,AIRPODS-MAX-USB-C,PARTNER-005,256,211,301,Ensemble,0.0845
2025-09-22,AIRPODS-MAX-USB-C,PARTNER-006,156,129,183,Ensemble,0.0873
2025-09-29,AIRPODS-MAX-USB-C,PARTNER-006,174,144,204,Ensemble,0.0902
2025-10-06,AIRPODS-MAX-USB-C,PARTNER-006,171,141,201,Ensemble,0.0927
2025-10-13,AIRPODS-MAX-USB-C,PARTNER-006,148,122,174,Ensemble,0.0849
2025-10-20,AIRPODS-MAX-USB-C,PARTNER-006,175,145,205,Ensemble,0.092
2025-10-27,AIRPODS-MAX-USB-C,PARTNER-006,171,141,201,Ensemble,0.0793
2025-11-03,AIRPODS-MAX-USB-C,PARTNER-006,166,137,195,Ensemble,0.0938
2025-11-10,AIRPODS-MAX-USB-C,PARTNER-006,167,138,196,Ensemble,0.0852
2025-11-17,AIRPODS-MAX-USB-C,PARTNER-006,241,199,283,Ensemble,0.0818
2025-11-24,AIRPODS-MAX-USB-C,PARTNER-006,241,199,283,Ensemble,0.0833
2025-12-01,AIRPODS-MAX-USB-C,PARTNER-006,252,208,296,Ensemble,0.0959
2025-12-08,AIRPODS-MAX-USB-C,PARTNER-006,247,204,290,Ensemble,0.0936
2025-09-22,AIRPODS-MAX-USB-C,PARTNER-007,255,211,299,Ensemble,0.079
2025-09-29,AIRPODS-MAX-USB-C,PARTNER-007,271,224,318,Ensemble,0.0914
2025-10-06,AIRPODS-MAX-USB-C,PARTNER-007,270,223,317,Ensemble,0.0809
2025-10-13,AIRPODS-MAX-USB-C,PARTNER-007,281,232,330,Ensemble,0.0789
2025-10-20,AIRPODS-MAX-USB-C,PARTNER-007,266,220,312,Ensemble,0.081
2025-10-27,AIRPODS-MAX-USB-C,PARTNER-007,265,219,311,Ensemble,0.091
2025-11-03,AIRPODS-MAX-USB-C,PARTNER-007,276,228,324,Ensemble,0.0857
2025-11-10,AIRPODS-MAX-USB-C,PARTNER-007,272,225,319,Ensemble,0.0893
2025-11-17,AIRPODS-MAX-USB-C,PARTNER-007,375,310,440,Ensemble,0.0935
2025-11-24,AIRPODS-MAX-USB-C,PARTNER-007,370,306,434,Ensemble,0.0965
2025-12-01,AIRPODS-MAX-USB-C,PARTNER-007,361,298,424,Ensemble,0.0773
2025-12-08,AIRPODS-MAX-USB-C,PARTNER-007,380,314,446,Ensemble,0.0851
2025-09-22,AIRPODS-MAX-USB-C,PARTNER-008,139,115,163,Ensemble,0.0868
2025-09-29,AIRPODS-MAX-USB-C,PARTNER-008,130,107,153,Ensemble,0.0829
2025-10-06,AIRPODS-MAX-USB-C,PARTNER-008,129,107,151,Ensemble,0.0837
2025-10-13,AIRPODS-MAX-USB-C,PARTNER-008,137,113,161,Ensemble,0.0939
2025-10-20,AIRPODS-MAX-USB-C,PARTNER-008,134,111,157,Ensemble,0.0799
2025-10-27,AIRPODS-MAX-USB-C,PARTNER-008,122,101,143,Ensemble,0.0863
2025-11-03,AIRPODS-MAX-USB-C,PARTNER-008,134,111,157,Ensemble,0.0832
2025-11-10,AIRPODS-MAX-USB-C,PARTNER-008,154,127,181,Ensemble,0.0785
2025-11-17,AIRPODS-MAX-USB-C,PARTNER-008,195,161,229,Ensemble,0.0838
2025-11-24,AIRPODS-MAX-USB-C,PARTNER-008,197,163,231,Ensemble,0.0865
2025-12-01,AIRPODS-MAX-USB-C,PARTNER-008,203,168,238,Ensemble,0.0858
2025-12-08,AIRPODS-MAX-USB-C,PARTNER-008,204,169,239,Ensemble,0.0882
2025-09-22,AIRPODS-MAX-USB-C,PARTNER-009,71,59,83,Ensemble,0.0968
2025-09-29,AIRPODS-MAX-USB-C,PARTNER-009,73,60,86,Ensemble,0.0841
2025-10-06,AIRPODS-MAX-USB-C,PARTNER-009,71,59,83,Ensemble,0.0878
2025-10-13,AIRPODS-MAX-USB-C,PARTNER-009,69,57,81,Ensemble,0.0778
2025-10-20,AIRPODS-MAX-USB-C,PARTNER-009,73,60,86,Ensemble,0.0792
2025-10-27,AIRPODS-MAX-USB-C,PARTNER-009,73,60,86,Ensemble,0.0814
2025-11-03,AIRPODS-MAX-USB-C,PARTNER-009,75,62,88,Ensemble,0.0837
2025-11-10,AIRPODS-MAX-USB-C,PARTNER-009,79,65,93,Ensemble,0.079
2025-11-17,AIRPODS-MAX-USB-C,PARTNER-009,108,89,127,Ensemble,0.0943
2025-11-24,AIRPODS-MAX-USB-C,PARTNER-009,106,88,124,Ensemble,0.09
2025-12-01,AIRPODS-MAX-USB-C,PARTNER-009,109,90,128,Ensemble,0.0881
2025-12-08,AIRPODS-MAX-USB-C,PARTNER-009,112,93,131,Ensemble,0.0906
2025-09-22,AIRPODS-MAX-USB-C,PARTNER-010,87,72,102,Ensemble,0.0782
2025-09-29,AIRPODS-MAX-USB-C,PARTNER-010,86,71,101,Ensemble,0.0965
2025-10-06,AIRPODS-MAX-USB-C,PARTNER-010,88,73,103,Ensemble,0.0814
2025-10-13,AIRPODS-MAX-USB-C,PARTNER-010,83,69,97,Ensemble,0.0967
2025-10-20,AIRPODS-MAX-USB-C,PARTNER-010,86,71,101,Ensemble,0.083
2025-10-27,AIRPODS-MAX-USB-C,PARTNER-010,89,74,104,Ensemble,0.079
2025-11-03,AIRPODS-MAX-USB-C,PARTNER-010,90,74,106,Ensemble,0.0956
2025-11-10,AIRPODS-MAX-USB-C,PARTNER-010,84,69,99,Ensemble,0.0804
2025-11-17,AIRPODS-MAX-USB-C,PARTNER-010,128,106,150,Ensemble,0.0779
2025-11-24,AIRPODS-MAX-USB-C,PARTNER-010,128,106,150,Ensemble,0.0834
2025-12-01,AIRPODS-MAX-USB-C,PARTNER-010,125,103,147,Ensemble,0.0884
2025-12-08,AIRPODS-MAX-USB-C,PARTNER-010,135,112,158,Ensemble,0.088
2025-09-22,AIRPODS-MAX-USB-C,PARTNER-011,63,52,74,Ensemble,0.0794
2025-09-29,AIRPODS-MAX-USB-C,PARTNER-011,63,52,74,Ensemble,0.0808
2025-10-06,AIRPODS-MAX-USB-C,PARTNER-011,62,51,73,Ensemble,0.0962
2025-10-13,AIRPODS-MAX-USB-C,PARTNER-011,63,52,74,Ensemble,0.0822
2025-10-20,AIRPODS-MAX-USB-C,PARTNER-011,67,55,79,Ensemble,0.0905
2025-10-27,AIRPODS-MAX-USB-C,PARTNER-011,70,58,82,Ensemble,0.0804
2025-11-03,AIRPODS-MAX-USB-C,PARTNER-011,66,55,77,Ensemble,0.0896
2025-11-10,AIRPODS-MAX-USB-C,PARTNER-011,67,55,79,Ensemble,0.083
2025-11-17,AIRPODS-MAX-USB-C,PARTNER-011,97,80,114,Ensemble,0.0847
2025-11-24,AIRPODS-MAX-USB-C,PARTNER-011,89,74,104,Ensemble,0.0948
2025-12-01,AIRPODS-MAX-USB-C,PARTNER-011,86,71,101,Ensemble,0.0814
2025-12-08,AIRPODS-MAX-USB-C,PARTNER-011,98,81,115,Ensemble,0.0945
2025-09-22,AIRPODS-MAX-USB-C,PARTNER-012,44,36,52,Ensemble,0.0931
2025-09-29,AIRPODS-MAX-USB-C,PARTNER-012,45,37,53,Ensemble,0.0943
2025-10-06,AIRPODS-MAX-USB-C,PARTNER-012,46,38,54,Ensemble,0.0873
2025-10-13,AIRPODS-MAX-USB-C,PARTNER-012,42,35,49,Ensemble,0.0811
2025-10-20,AIRPODS-MAX-USB-C,PARTNER-012,45,37,53,Ensemble,0.0921
2025-10-27,AIRPODS-MAX-USB-C,PARTNER-012,45,37,53,Ensemble,0.0826
2025-11-03,AIRPODS-MAX-USB-C,PARTNER-012,43,36,50,Ensemble,0.0922
2025-11-10,AIRPODS-MAX-USB-C,PARTNER-012,45,37,53,Ensemble,0.0791
2025-11-17,AIRPODS-MAX-USB-C,PARTNER-012,68,56,80,Ensemble,0.0846
2025-11-24,AIRPODS-MAX-USB-C,PARTNER-012,70,58,82,Ensemble,0.0929
2025-12-01,AIRPODS-MAX-USB-C,PARTNER-012,67,55,79,Ensemble,0.0819
2025-12-08,AIRPODS-MAX-USB-C,PARTNER-012,66,55,77,Ensemble,0.0904
2025-09-22,AIRPODS-MAX-USB-C,PARTNER-013,30,25,35,Ensemble,0.0948
2025-09-29,AIRPODS-MAX-USB-C,PARTNER-013,30,25,35,Ensemble,0.0939
2025-10-06,AIRPODS-MAX-USB-C,PARTNER-013,30,25,35,Ensemble,0.0784
2025-10-13,AIRPODS-MAX-USB-C,PARTNER-013,28,23,33,Ensemble,0.0802
2025-10-20,AIRPODS-MAX-USB-C,PARTNER-013,30,25,35,Ensemble,0.0808
2025-10-27,AIRPODS-MAX-USB-C,PARTNER-013,30,25,35,Ensemble,0.0796
2025-11-03,AIRPODS-MAX-USB-C,PARTNER-013,35,29,41,Ensemble,0.0782
2025-11-10,AIRPODS-MAX-USB-C,PARTNER-013,28,23,33,Ensemble,0.087
2025-11-17,AIRPODS-MAX-USB-C,PARTNER-013,43,36,50,Ensemble,0.0834
2025-11-24,AIRPODS-MAX-USB-C,PARTNER-013,47,39,55,Ensemble,0.0958
2025-12-01,AIRPODS-MAX-USB-C,PARTNER-013,44,36,52,Ensemble,0.0777
2025-12-08,AIRPODS-MAX-USB-C,PARTNER-013,46,38,54,Ensemble,0.0837
2025-09-22,AIRPODS-PRO-2,PARTNER-001,897,741,1053,Ensemble,0.086
2025-09-29,AIRPODS-PRO-2,PARTNER-001,920,760,1080,Ensemble,0.0853
2025-10-06,AIRPODS-PRO-2,PARTNER-001,890,735,1045,Ensemble,0.0948
2025-10-13,AIRPODS-PRO-2,PARTNER-001,889,734,1044,Ensemble,0.0801
2025-10-20,AIRPODS-PRO-2,PARTNER-001,951,786,1116,Ensemble,0.0835
2025-10-27,AIRPODS-PRO-2,PARTNER-001,868,717,1019,Ensemble,0.0827
2025-11-03,AIRPODS-PRO-2,PARTNER-001,950,785,1115,Ensemble,0.0887
2025-11-10,AIRPODS-PRO-2,PARTNER-001,932,770,1094,Ensemble,0.0776
2025-11-17,AIRPODS-PRO-2,PARTNER-001,1315,1086,1544,Ensemble,0.0781
2025-11-24,AIRPODS-PRO-2,PARTNER-001,1415,1169,1661,Ensemble,0.0883
2025-12-01,AIRPODS-PRO-2,PARTNER-001,1340,1107,1573,Ensemble,0.084
2025-12-08,AIRPODS-PRO-2,PARTNER-001,1402,1158,1646,Ensemble,0.0957
2025-09-22,AIRPODS-PRO-2,PARTNER-002,655,541,769,Ensemble,0.0906
2025-09-29,AIRPODS-PRO-2,PARTNER-002,714,590,838,Ensemble,0.0861
2025-10-06,AIRPODS-PRO-2,PARTNER-002,660,545,775,Ensemble,0.0845
2025-10-13,AIRPODS-PRO-2,PARTNER-002,704,582,826,Ensemble,0.0906
2025-10-20,AIRPODS-PRO-2,PARTNER-002,726,600,852,Ensemble,0.0914
2025-10-27,AIRPODS-PRO-2,PARTNER-002,648,535,761,Ensemble,0.0943
2025-11-03,AIRPODS-PRO-2,PARTNER-002,691,571,811,Ensemble,0.0806
2025-11-10,AIRPODS-PRO-2,PARTNER-002,730,603,857,Ensemble,0.0935
