date,product_id,partner_id,forecast_units,forecast_lower,forecast_upper,forecast_model,forecast_accuracy_mape
2025-10-27,AW-S10-46-AL,PARTNER-004,90,72,108,Prophet,0.1046
2025-10-27,AW-S10-46-AL,PARTNER-004,94,75,113,RF,0.0989
2025-10-27,AW-S10-46-AL,PARTNER-004,88,73,103,Ensemble,0.0864
2025-11-03,AW-S10-46-AL,PARTNER-004,98,75,121,ARIMA,0.12
2025-11-03,AW-S10-46-AL,PARTNER-004,97,78,116,Prophet,0.1008
2025-11-03,AW-S10-46-AL,PARTNER-004,95,75,115,RF,0.1053
2025-11-03,AW-S10-46-AL,PARTNER-004,93,77,109,Ensemble,0.0887
2025-11-10,AW-S10-46-AL,PARTNER-004,103,79,127,ARIMA,0.1105
2025-11-10,AW-S10-46-AL,PARTNER-004,98,79,117,Prophet,0.0953
2025-11-10,AW-S10-46-AL,PARTNER-004,93,74,112,RF,0.1004
2025-11-10,AW-S10-46-AL,PARTNER-004,94,78,110,Ensemble,0.0872
2025-11-17,AW-S10-46-AL,PARTNER-004,115,89,141,ARIMA,0.1059
2025-11-17,AW-S10-46-AL,PARTNER-004,132,106,158,Prophet,0.0988
2025-11-17,AW-S10-46-AL,PARTNER-004,139,110,168,RF,0.1044
2025-11-17,AW-S10-46-AL,PARTNER-004,133,110,156,Ensemble,0.0951
2025-11-24,AW-S10-46-AL,PARTNER-004,143,110,176,ARIMA,0.1102
2025-11-24,AW-S10-46-AL,PARTNER-004,134,108,160,Prophet,0.0986
2025-11-24,AW-S10-46-AL,PARTNER-004,136,108,164,RF,0.1128
2025-11-24,AW-S10-46-AL,PARTNER-004,135,112,158,Ensemble,0.0876
2025-12-01,AW-S10-46-AL,PARTNER-004,138,106,170,ARIMA,0.1085
2025-12-01,AW-S10-46-AL,PARTNER-004,138,111,165,Prophet,0.1075
2025-12-01,AW-S10-46-AL,PARTNER-004,130,103,157,RF,0.0966
2025-12-01,AW-S10-46-AL,PARTNER-004,132,109,155,Ensemble,0.0829
2025-12-08,AW-S10-46-AL,PARTNER-004,128,99,157,ARIMA,0.1058
2025-12-08,AW-S10-46-AL,PARTNER-004,131,105,157,Prophet,0.0983
2025-12-08,AW-S10-46-AL,PARTNER-004,133,106,160,RF,0.0949
2025-12-08,AW-S10-46-AL,PARTNER-004,129,107,151,Ensemble,0.0914
2025-09-22,AW-S10-46-AL,PARTNER-005,98,75,121,ARIMA,0.1237
2025-09-22,AW-S10-46-AL,PARTNER-005,94,76,112,Prophet,0.1055
2025-09-22,AW-S10-46-AL,PARTNER-005,96,76,116,RF,0.1031
2025-09-22,AW-S10-46-AL,PARTNER-005,96,79,113,Ensemble,0.0856
2025-09-29,AW-S10-46-AL,PARTNER-005,92,71,113,ARIMA,0.1236
2025-09-29,AW-S10-46-AL,PARTNER-005,96,77,115,Prophet,0.0926
2025-09-29,AW-S10-46-AL,PARTNER-005,108,86,130,RF,0.0966
2025-09-29,AW-S10-46-AL,PARTNER-005,99,82,116,Ensemble,0.0838
2025-10-06,AW-S10-46-AL,PARTNER-005,105,81,129,ARIMA,0.1154
2025-10-06,AW-S10-46-AL,PARTNER-005,101,81,121,Prophet,0.096
2025-10-06,AW-S10-46-AL,PARTNER-005,97,77,117,RF,0.1062
2025-10-06,AW-S10-46-AL,PARTNER-005,100,83,117,Ensemble,0.0832
2025-10-13,AW-S10-46-AL,PARTNER-005,103,79,127,ARIMA,0.1165
2025-10-13,AW-S10-46-AL,PARTNER-005,103,83,123,Prophet,0.096
2025-10-13,AW-S10-46-AL,PARTNER-005,87,69,105,RF,0.1014
2025-10-13,AW-S10-46-AL,PARTNER-005,99,82,116,Ensemble,0.0894
2025-10-20,AW-S10-46-AL,PARTNER-005,98,75,121,ARIMA,0.1052
2025-10-20,AW-S10-46-AL,PARTNER-005,104,84,124,Prophet,0.0906
2025-10-20,AW-S10-46-AL,PARTNER-005,98,78,118,RF,0.0974
2025-10-20,AW-S10-46-AL,PARTNER-005,96,79,113,Ensemble,0.0849
2025-10-27,AW-S10-46-AL,PARTNER-005,100,77,123,ARIMA,0.1129
2025-10-27,AW-S10-46-AL,PARTNER-005,94,76,112,Prophet,0.1054
2025-10-27,AW-S10-46-AL,PARTNER-005,107,85,129,RF,0.0988
2025-10-27,AW-S10-46-AL,PARTNER-005,95,78,112,Ensemble,0.0872
2025-11-03,AW-S10-46-AL,PARTNER-005,96,74,118,ARIMA,0.1188
2025-11-03,AW-S10-46-AL,PARTNER-005,103,83,123,Prophet,0.0995
2025-11-03,AW-S10-46-AL,PARTNER-005,95,75,115,RF,0.1029
2025-11-03,AW-S10-46-AL,PARTNER-005,101,83,119,Ensemble,0.0951
2025-11-10,AW-S10-46-AL,PARTNER-005,101,78,124,ARIMA,0.1086
2025-11-10,AW-S10-46-AL,PARTNER-005,96,77,115,Prophet,0.0882
2025-11-10,AW-S10-46-AL,PARTNER-005,97,77,117,RF,0.1126
2025-11-10,AW-S10-46-AL,PARTNER-005,100,83,117,Ensemble,0.0842
2025-11-17,AW-S10-46-AL,PARTNER-005,143,110,176,ARIMA,0.1061
2025-11-17,AW-S10-46-AL,PARTNER-005,130,105,155,Prophet,0.0954
2025-11-17,AW-S10-46-AL,PARTNER-005,134,106,162,RF,0.1048
2025-11-17,AW-S10-46-AL,PARTNER-005,135,112,158,Ensemble,0.0888
2025-11-24,AW-S10-46-AL,PARTNER-005,151,116,186,ARIMA,0.1133
2025-11-24,AW-S10-46-AL,PARTNER-005,134,108,160,Prophet,0.1064
2025-11-24,AW-S10-46-AL,PARTNER-005,146,116,176,RF,0.1057
2025-11-24,AW-S10-46-AL,PARTNER-005,151,125,177,Ensemble,0.095
2025-12-01,AW-S10-46-AL,PARTNER-005,128,99,157,ARIMA,0.1194
2025-12-01,AW-S10-46-AL,PARTNER-005,156,125,187,Prophet,0.098
2025-12-01,AW-S10-46-AL,PARTNER-005,142,113,171,RF,0.1021
2025-12-01,AW-S10-46-AL,PARTNER-005,144,119,169,Ensemble,0.0788
2025-12-08,AW-S10-46-AL,PARTNER-005,147,113,181,ARIMA,0.124
2025-12-08,AW-S10-46-AL,PARTNER-005,150,121,179,Prophet,0.0963
2025-12-08,AW-S10-46-AL,PARTNER-005,148,118,178,RF,0.1005
2025-12-08,AW-S10-46-AL,PARTNER-005,139,115,163,Ensemble,0.0849
2025-09-22,AW-S10-46-AL,PARTNER-006,94,72,116,ARIMA,0.1066
2025-09-22,AW-S10-46-AL,PARTNER-006,71,57,85,Prophet,0.0912
2025-09-22,AW-S10-46-AL,PARTNER-006,80,64,96,RF,0.0965
2025-09-22,AW-S10-46-AL,PARTNER-006,86,71,101,Ensemble,0.0892
2025-09-29,AW-S10-46-AL,PARTNER-006,86,66,106,ARIMA,0.1221
2025-09-29,AW-S10-46-AL,PARTNER-006,84,68,100,Prophet,0.0912
2025-09-29,AW-S10-46-AL,PARTNER-006,82,65,99,RF,0.1103
2025-09-29,AW-S10-46-AL,PARTNER-006,83,69,97,Ensemble,0.09
2025-10-06,AW-S10-46-AL,PARTNER-006,89,69,109,ARIMA,0.1211
2025-10-06,AW-S10-46-AL,PARTNER-006,77,62,92,Prophet,0.102
2025-10-06,AW-S10-46-AL,PARTNER-006,86,68,104,RF,0.0966
2025-10-06,AW-S10-46-AL,PARTNER-006,81,67,95,Ensemble,0.0881
2025-10-13,AW-S10-46-AL,PARTNER-006,76,59,93,ARIMA,0.1125
2025-10-13,AW-S10-46-AL,PARTNER-006,81,65,97,Prophet,0.0992
2025-10-13,AW-S10-46-AL,PARTNER-006,82,65,99,RF,0.1021
2025-10-13,AW-S10-46-AL,PARTNER-006,86,71,101,Ensemble,0.0902
2025-10-20,AW-S10-46-AL,PARTNER-006,86,66,106,ARIMA,0.1148
2025-10-20,AW-S10-46-AL,PARTNER-006,82,66,98,Prophet,0.107
2025-10-20,AW-S10-46-AL,PARTNER-006,86,68,104,RF,0.109
2025-10-20,AW-S10-46-AL,PARTNER-006,83,69,97,Ensemble,0.082
2025-10-27,AW-S10-46-AL,PARTNER-006,85,65,105,ARIMA,0.1085
2025-10-27,AW-S10-46-AL,PARTNER-006,83,67,99,Prophet,0.0942
2025-10-27,AW-S10-46-AL,PARTNER-006,94,75,113,RF,0.099
2025-10-27,AW-S10-46-AL,PARTNER-006,86,71,101,Ensemble,0.085
2025-11-03,AW-S10-46-AL,PARTNER-006,86,66,106,ARIMA,0.1061
2025-11-03,AW-S10-46-AL,PARTNER-006,78,63,93,Prophet,0.0965
2025-11-03,AW-S10-46-AL,PARTNER-006,84,67,101,RF,0.113
2025-11-03,AW-S10-46-AL,PARTNER-006,76,63,89,Ensemble,0.0927
2025-11-10,AW-S10-46-AL,PARTNER-006,84,65,103,ARIMA,0.1136
2025-11-10,AW-S10-46-AL,PARTNER-006,83,67,99,Prophet,0.0942
2025-11-10,AW-S10-46-AL,PARTNER-006,86,68,104,RF,0.0956
2025-11-10,AW-S10-46-AL,PARTNER-006,86,71,101,Ensemble,0.0945
2025-11-17,AW-S10-46-AL,PARTNER-006,128,99,157,ARIMA,0.1243
2025-11-17,AW-S10-46-AL,PARTNER-006,113,91,135,Prophet,0.0884
2025-11-17,AW-S10-46-AL,PARTNER-006,117,93,141,RF,0.1122
2025-11-17,AW-S10-46-AL,PARTNER-006,118,97,139,Ensemble,0.0969
2025-11-24,AW-S10-46-AL,PARTNER-006,107,82,132,ARIMA,0.1071
2025-11-24,AW-S10-46-AL,PARTNER-006,114,92,136,Prophet,0.0885
2025-11-24,AW-S10-46-AL,PARTNER-006,122,97,147,RF,0.0957
2025-11-24,AW-S10-46-AL,PARTNER-006,115,95,135,Ensemble,0.078
2025-12-01,AW-S10-46-AL,PARTNER-006,111,85,137,ARIMA,0.1216
2025-12-01,AW-S10-46-AL,PARTNER-006,111,89,133,Prophet,0.0928
2025-12-01,AW-S10-46-AL,PARTNER-006,133,106,160,RF,0.11
2025-12-01,AW-S10-46-AL,PARTNER-006,116,96,136,Ensemble,0.0934
2025-12-08,AW-S10-46-AL,PARTNER-006,127,98,156,ARIMA,0.1096
2025-12-08,AW-S10-46-AL,PARTNER-006,119,96,142,Prophet,0.0976
2025-12-08,AW-S10-46-AL,PARTNER-006,121,96,146,RF,0.1059
2025-12-08,AW-S10-46-AL,PARTNER-006,116,96,136,Ensemble,0.0956
2025-09-22,AW-S10-46-AL,PARTNER-007,128,99,157,ARIMA,0.1179
2025-09-22,AW-S10-46-AL,PARTNER-007,136,109,163,Prophet,0.0996
2025-09-22,AW-S10-46-AL,PARTNER-007,116,92,140,RF,0.0972
2025-09-22,AW-S10-46-AL,PARTNER-007,132,109,155,Ensemble,0.0934
2025-09-29,AW-S10-46-AL,PARTNER-007,134,103,165,ARIMA,0.1223
2025-09-29,AW-S10-46-AL,PARTNER-007,127,102,152,Prophet,0.1072
2025-09-29,AW-S10-46-AL,PARTNER-007,132,105,159,RF,0.0985
2025-09-29,AW-S10-46-AL,PARTNER-007,131,108,154,Ensemble,0.083
2025-10-06,AW-S10-46-AL,PARTNER-007,123,95,151,ARIMA,0.1158
2025-10-06,AW-S10-46-AL,PARTNER-007,132,106,158,Prophet,0.0985
2025-10-06,AW-S10-46-AL,PARTNER-007,132,105,159,RF,0.1107
2025-10-06,AW-S10-46-AL,PARTNER-007,137,113,161,Ensemble,0.0808
2025-10-13,AW-S10-46-AL,PARTNER-007,129,99,159,ARIMA,0.1223
2025-10-13,AW-S10-46-AL,PARTNER-007,117,94,140,Prophet,0.0965
2025-10-13,AW-S10-46-AL,PARTNER-007,130,103,157,RF,0.1105
2025-10-13,AW-S10-46-AL,PARTNER-007,129,107,151,Ensemble,0.0909
2025-10-20,AW-S10-46-AL,PARTNER-007,135,104,166,ARIMA,0.1152
2025-10-20,AW-S10-46-AL,PARTNER-007,137,110,164,Prophet,0.1033
2025-10-20,AW-S10-46-AL,PARTNER-007,130,103,157,RF,0.1119
2025-10-20,AW-S10-46-AL,PARTNER-007,132,109,155,Ensemble,0.0793
2025-10-27,AW-S10-46-AL,PARTNER-007,127,98,156,ARIMA,0.1227
2025-10-27,AW-S10-46-AL,PARTNER-007,134,108,160,Prophet,0.0918
2025-10-27,AW-S10-46-AL,PARTNER-007,136,108,164,RF,0.0976
2025-10-27,AW-S10-46-AL,PARTNER-007,133,110,156,Ensemble,0.0927
2025-11-03,AW-S10-46-AL,PARTNER-007,128,99,157,ARIMA,0.1161
2025-11-03,AW-S10-46-AL,PARTNER-007,131,105,157,Prophet,0.1046
2025-11-03,AW-S10-46-AL,PARTNER-007,128,102,154,RF,0.0936
2025-11-03,AW-S10-46-AL,PARTNER-007,129,107,151,Ensemble,0.0913
2025-11-10,AW-S10-46-AL,PARTNER-007,131,101,161,ARIMA,0.1159
2025-11-10,AW-S10-46-AL,PARTNER-007,142,114,170,Prophet,0.1003
2025-11-10,AW-S10-46-AL,PARTNER-007,137,109,165,RF,0.1117
2025-11-10,AW-S10-46-AL,PARTNER-007,128,106,150,Ensemble,0.083
2025-11-17,AW-S10-46-AL,PARTNER-007,192,148,236,ARIMA,0.1208
2025-11-17,AW-S10-46-AL,PARTNER-007,181,146,216,Prophet,0.0963
2025-11-17,AW-S10-46-AL,PARTNER-007,186,148,224,RF,0.1028
2025-11-17,AW-S10-46-AL,PARTNER-007,194,160,228,Ensemble,0.0954
2025-11-24,AW-S10-46-AL,PARTNER-007,211,162,260,ARIMA,0.125
2025-11-24,AW-S10-46-AL,PARTNER-007,178,143,213,Prophet,0.0891
2025-11-24,AW-S10-46-AL,PARTNER-007,179,142,216,RF,0.1015
2025-11-24,AW-S10-46-AL,PARTNER-007,192,159,225,Ensemble,0.0908
2025-12-01,AW-S10-46-AL,PARTNER-007,197,152,242,ARIMA,0.1068
2025-12-01,AW-S10-46-AL,PARTNER-007,186,150,222,Prophet,0.0947
2025-12-01,AW-S10-46-AL,PARTNER-007,191,152,230,RF,0.107
2025-12-01,AW-S10-46-AL,PARTNER-007,191,158,224,Ensemble,0.0778
2025-12-08,AW-S10-46-AL,PARTNER-007,176,136,216,ARIMA,0.1078
2025-12-08,AW-S10-46-AL,PARTNER-007,203,163,243,Prophet,0.0996
2025-12-08,AW-S10-46-AL,PARTNER-007,181,144,218,RF,0.0959
2025-12-08,AW-S10-46-AL,PARTNER-007,176,145,207,Ensemble,0.0799
2025-09-22,AW-S10-46-AL,PARTNER-008,60,46,74,ARIMA,0.1151
2025-09-22,AW-S10-46-AL,PARTNER-008,63,51,75,Prophet,0.0908
2025-09-22,AW-S10-46-AL,PARTNER-008,64,51,77,RF,0.1072
2025-09-22,AW-S10-46-AL,PARTNER-008,63,52,74,Ensemble,0.0776
2025-09-29,AW-S10-46-AL,PARTNER-008,61,47,75,ARIMA,0.1189
2025-09-29,AW-S10-46-AL,PARTNER-008,64,51,77,Prophet,0.0932
2025-09-29,AW-S10-46-AL,PARTNER-008,61,48,74,RF,0.0977
2025-09-29,AW-S10-46-AL,PARTNER-008,63,52,74,Ensemble,0.0956
2025-10-06,AW-S10-46-AL,PARTNER-008,62,48,76,ARIMA,0.1139
2025-10-06,AW-S10-46-AL,PARTNER-008,58,47,69,Prophet,0.1018
2025-10-06,AW-S10-46-AL,PARTNER-008,56,44,68,RF,0.1065
2025-10-06,AW-S10-46-AL,PARTNER-008,61,50,72,Ensemble,0.0865
2025-10-13,AW-S10-46-AL,PARTNER-008,65,50,80,ARIMA,0.124
2025-10-13,AW-S10-46-AL,PARTNER-008,53,43,63,Prophet,0.1029
2025-10-13,AW-S10-46-AL,PARTNER-008,64,51,77,RF,0.1087
2025-10-13,AW-S10-46-AL,PARTNER-008,57,47,67,Ensemble,0.0965
2025-10-20,AW-S10-46-AL,PARTNER-008,69,53,85,ARIMA,0.1131
2025-10-20,AW-S10-46-AL,PARTNER-008,58,47,69,Prophet,0.0881
2025-10-20,AW-S10-46-AL,PARTNER-008,61,48,74,RF,0.0985
2025-10-20,AW-S10-46-AL,PARTNER-008,62,51,73,Ensemble,0.0819
2025-10-27,AW-S10-46-AL,PARTNER-008,63,49,77,ARIMA,0.1163
2025-10-27,AW-S10-46-AL,PARTNER-008,67,54,80,Prophet,0.1032
2025-10-27,AW-S10-46-AL,PARTNER-008,65,52,78,RF,0.0969
2025-10-27,AW-S10-46-AL,PARTNER-008,62,51,73,Ensemble,0.0942
2025-11-03,AW-S10-46-AL,PARTNER-008,62,48,76,ARIMA,0.1064
2025-11-03,AW-S10-46-AL,PARTNER-008,70,56,84,Prophet,0.0958
2025-11-03,AW-S10-46-AL,PARTNER-008,64,51,77,RF,0.0962
2025-11-03,AW-S10-46-AL,PARTNER-008,64,53,75,Ensemble,0.0805
2025-11-10,AW-S10-46-AL,PARTNER-008,60,46,74,ARIMA,0.125
2025-11-10,AW-S10-46-AL,PARTNER-008,63,51,75,Prophet,0.1032
2025-11-10,AW-S10-46-AL,PARTNER-008,67,53,81,RF,0.0989
2025-11-10,AW-S10-46-AL,PARTNER-008,62,51,73,Ensemble,0.0938
2025-11-17,AW-S10-46-AL,PARTNER-008,91,70,112,ARIMA,0.1125
2025-11-17,AW-S10-46-AL,PARTNER-008,87,70,104,Prophet,0.0887
2025-11-17,AW-S10-46-AL,PARTNER-008,82,65,99,RF,0.1019
2025-11-17,AW-S10-46-AL,PARTNER-008,85,70,100,Ensemble,0.0934
2025-11-24,AW-S10-46-AL,PARTNER-008,96,74,118,ARIMA,0.1227
2025-11-24,AW-S10-46-AL,PARTNER-008,91,73,109,Prophet,0.1008
2025-11-24,AW-S10-46-AL,PARTNER-008,90,71,109,RF,0.1059
2025-11-24,AW-S10-46-AL,PARTNER-008,90,74,106,Ensemble,0.0927
2025-12-01,AW-S10-46-AL,PARTNER-008,90,69,111,ARIMA,0.1221
2025-12-01,AW-S10-46-AL,PARTNER-008,87,70,104,Prophet,0.0976
2025-12-01,AW-S10-46-AL,PARTNER-008,87,69,105,RF,0.0939
2025-12-01,AW-S10-46-AL,PARTNER-008,91,75,107,Ensemble,0.0874
2025-12-08,AW-S10-46-AL,PARTNER-008,88,68,108,ARIMA,0.1112
2025-12-08,AW-S10-46-AL,PARTNER-008,92,74,110,Prophet,0.1073
2025-12-08,AW-S10-46-AL,PARTNER-008,90,71,109,RF,0.1079
2025-12-08,AW-S10-46-AL,PARTNER-008,87,72,102,Ensemble,0.0834
2025-09-22,AW-S10-46-AL,PARTNER-009,30,23,37,ARIMA,0.1194
2025-09-22,AW-S10-46-AL,PARTNER-009,36,29,43,Prophet,0.1017
2025-09-22,AW-S10-46-AL,PARTNER-009,36,29,43,RF,0.0943
2025-09-22,AW-S10-46-AL,PARTNER-009,34,28,40,Ensemble,0.0939
2025-09-29,AW-S10-46-AL,PARTNER-009,38,29,47,ARIMA,0.1069
2025-09-29,AW-S10-46-AL,PARTNER-009,34,27,41,Prophet,0.1013
2025-09-29,AW-S10-46-AL,PARTNER-009,32,25,39,RF,0.0937
2025-09-29,AW-S10-46-AL,PARTNER-009,36,30,42,Ensemble,0.0906
2025-10-06,AW-S10-46-AL,PARTNER-009,35,27,43,ARIMA,0.1152
2025-10-06,AW-S10-46-AL,PARTNER-009,32,26,38,Prophet,0.09
2025-10-06,AW-S10-46-AL,PARTNER-009,36,29,43,RF,0.0945
2025-10-06,AW-S10-46-AL,PARTNER-009,38,31,45,Ensemble,0.0874
2025-10-13,AW-S10-46-AL,PARTNER-009,39,30,48,ARIMA,0.1207
2025-10-13,AW-S10-46-AL,PARTNER-009,37,30,44,Prophet,0.0991
2025-10-13,AW-S10-46-AL,PARTNER-009,37,29,45,RF,0.0971
2025-10-13,AW-S10-46-AL,PARTNER-009,35,29,41,Ensemble,0.0891
2025-10-20,AW-S10-46-AL,PARTNER-009,35,27,43,ARIMA,0.12
2025-10-20,AW-S10-46-AL,PARTNER-009,34,27,41,Prophet,0.1056
2025-10-20,AW-S10-46-AL,PARTNER-009,37,29,45,RF,0.1076
2025-10-20,AW-S10-46-AL,PARTNER-009,37,31,43,Ensemble,0.0815
2025-10-27,AW-S10-46-AL,PARTNER-009,39,30,48,ARIMA,0.1116
2025-10-27,AW-S10-46-AL,PARTNER-009,35,28,42,Prophet,0.0937
2025-10-27,AW-S10-46-AL,PARTNER-009,35,28,42,RF,0.1112
2025-10-27,AW-S10-46-AL,PARTNER-009,39,32,46,Ensemble,0.0831
2025-11-03,AW-S10-46-AL,PARTNER-009,39,30,48,ARIMA,0.117
2025-11-03,AW-S10-46-AL,PARTNER-009,39,31,47,Prophet,0.1014
2025-11-03,AW-S10-46-AL,PARTNER-009,38,30,46,RF,0.1044
2025-11-03,AW-S10-46-AL,PARTNER-009,35,29,41,Ensemble,0.0964
2025-11-10,AW-S10-46-AL,PARTNER-009,38,29,47,ARIMA,0.1211
2025-11-10,AW-S10-46-AL,PARTNER-009,37,30,44,Prophet,0.107
2025-11-10,AW-S10-46-AL,PARTNER-009,35,28,42,RF,0.1053
2025-11-10,AW-S10-46-AL,PARTNER-009,37,31,43,Ensemble,0.0887
2025-11-17,AW-S10-46-AL,PARTNER-009,53,41,65,ARIMA,0.1122
2025-11-17,AW-S10-46-AL,PARTNER-009,47,38,56,Prophet,0.098
2025-11-17,AW-S10-46-AL,PARTNER-009,48,38,58,RF,0.0958
2025-11-17,AW-S10-46-AL,PARTNER-009,51,42,60,Ensemble,0.079
2025-11-24,AW-S10-46-AL,PARTNER-009,51,39,63,ARIMA,0.1189
2025-11-24,AW-S10-46-AL,PARTNER-009,51,41,61,Prophet,0.0998
2025-11-24,AW-S10-46-AL,PARTNER-009,49,39,59,RF,0.098
2025-11-24,AW-S10-46-AL,PARTNER-009,53,44,62,Ensemble,0.0784
2025-12-01,AW-S10-46-AL,PARTNER-009,55,42,68,ARIMA,0.1082
2025-12-01,AW-S10-46-AL,PARTNER-009,54,43,65,Prophet,0.1041
2025-12-01,AW-S10-46-AL,PARTNER-009,50,40,60,RF,0.0967
2025-12-01,AW-S10-46-AL,PARTNER-009,52,43,61,Ensemble,0.0795
2025-12-08,AW-S10-46-AL,PARTNER-009,50,38,62,ARIMA,0.1116
2025-12-08,AW-S10-46-AL,PARTNER-009,47,38,56,Prophet,0.1055
2025-12-08,AW-S10-46-AL,PARTNER-009,48,38,58,RF,0.0996
2025-12-08,AW-S10-46-AL,PARTNER-009,55,45,65,Ensemble,0.0848
2025-09-22,AW-S10-46-AL,PARTNER-010,57,44,70,ARIMA,0.1234
2025-09-22,AW-S10-46-AL,PARTNER-010,47,38,56,Prophet,0.1077
2025-09-22,AW-S10-46-AL,PARTNER-010,51,40,62,RF,0.0984
2025-09-22,AW-S10-46-AL,PARTNER-010,54,45,63,Ensemble,0.0904
2025-09-29,AW-S10-46-AL,PARTNER-010,51,39,63,ARIMA,0.1216
2025-09-29,AW-S10-46-AL,PARTNER-010,52,42,62,Prophet,0.0887
2025-09-29,AW-S10-46-AL,PARTNER-010,55,44,66,RF,0.0969
2025-09-29,AW-S10-46-AL,PARTNER-010,56,46,66,Ensemble,0.0824
2025-10-06,AW-S10-46-AL,PARTNER-010,49,38,60,ARIMA,0.1237
2025-10-06,AW-S10-46-AL,PARTNER-010,52,42,62,Prophet,0.0917
2025-10-06,AW-S10-46-AL,PARTNER-010,53,42,64,RF,0.0975
2025-10-06,AW-S10-46-AL,PARTNER-010,52,43,61,Ensemble,0.0891
2025-10-13,AW-S10-46-AL,PARTNER-010,53,41,65,ARIMA,0.124
2025-10-13,AW-S10-46-AL,PARTNER-010,56,45,67,Prophet,0.1069
2025-10-13,AW-S10-46-AL,PARTNER-010,53,42,64,RF,0.0978
2025-10-13,AW-S10-46-AL,PARTNER-010,55,45,65,Ensemble,0.0784
2025-10-20,AW-S10-46-AL,PARTNER-010,49,38,60,ARIMA,0.1131
2025-10-20,AW-S10-46-AL,PARTNER-010,52,42,62,Prophet,0.0927
2025-10-20,AW-S10-46-AL,PARTNER-010,52,41,63,RF,0.1058
2025-10-20,AW-S10-46-AL,PARTNER-010,50,41,59,Ensemble,0.0862
2025-10-27,AW-S10-46-AL,PARTNER-010,54,42,66,ARIMA,0.11
2025-10-27,AW-S10-46-AL,PARTNER-010,51,41,61,Prophet,0.1058
2025-10-27,AW-S10-46-AL,PARTNER-010,54,43,65,RF,0.1022
2025-10-27,AW-S10-46-AL,PARTNER-010,50,41,59,Ensemble,0.0875
2025-11-03,AW-S10-46-AL,PARTNER-010,55,42,68,ARIMA,0.1052
2025-11-03,AW-S10-46-AL,PARTNER-010,55,44,66,Prophet,0.1057
2025-11-03,AW-S10-46-AL,PARTNER-010,51,40,62,RF,0.1023
2025-11-03,AW-S10-46-AL,PARTNER-010,56,46,66,Ensemble,0.0804
2025-11-10,AW-S10-46-AL,PARTNER-010,53,41,65,ARIMA,0.1199
2025-11-10,AW-S10-46-AL,PARTNER-010,52,42,62,Prophet,0.1052
2025-11-10,AW-S10-46-AL,PARTNER-010,54,43,65,RF,0.0939
2025-11-10,AW-S10-46-AL,PARTNER-010,52,43,61,Ensemble,0.0807
2025-11-17,AW-S10-46-AL,PARTNER-010,73,56,90,ARIMA,0.1234
2025-11-17,AW-S10-46-AL,PARTNER-010,73,59,87,Prophet,0.0972
2025-11-17,AW-S10-46-AL,PARTNER-010,74,59,89,RF,0.1103
2025-11-17,AW-S10-46-AL,PARTNER-010,80,66,94,Ensemble,0.0865
2025-11-24,AW-S10-46-AL,PARTNER-010,78,60,96,ARIMA,0.123
2025-11-24,AW-S10-46-AL,PARTNER-010,77,62,92,Prophet,0.0994
2025-11-24,AW-S10-46-AL,PARTNER-010,81,64,98,RF,0.101
2025-11-24,AW-S10-46-AL,PARTNER-010,73,60,86,Ensemble,0.0901
2025-12-01,AW-S10-46-AL,PARTNER-010,66,51,81,ARIMA,0.1233
2025-12-01,AW-S10-46-AL,PARTNER-010,72,58,86,Prophet,0.0911
2025-12-01,AW-S10-46-AL,PARTNER-010,80,64,96,RF,0.0967
2025-12-01,AW-S10-46-AL,PARTNER-010,78,64,92,Ensemble,0.0825
2025-12-08,AW-S10-46-AL,PARTNER-010,78,60,96,ARIMA,0.1211
2025-12-08,AW-S10-46-AL,PARTNER-010,74,59,89,Prophet,0.1065
2025-12-08,AW-S10-46-AL,PARTNER-010,75,60,90,RF,0.1027
2025-12-08,AW-S10-46-AL,PARTNER-010,79,65,93,Ensemble,0.0802
2025-09-22,AW-S10-46-AL,PARTNER-011,31,24,38,ARIMA,0.1224
2025-09-22,AW-S10-46-AL,PARTNER-011,31,25,37,Prophet,0.0895
2025-09-22,AW-S10-46-AL,PARTNER-011,28,22,34,RF,0.1015
2025-09-22,AW-S10-46-AL,PARTNER-011,33,27,39,Ensemble,0.0821
2025-09-29,AW-S10-46-AL,PARTNER-011,26,20,32,ARIMA,0.1183
2025-09-29,AW-S10-46-AL,PARTNER-011,33,27,39,Prophet,0.0929
2025-09-29,AW-S10-46-AL,PARTNER-011,32,25,39,RF,0.101
2025-09-29,AW-S10-46-AL,PARTNER-011,31,26,36,Ensemble,0.0805
2025-10-06,AW-S10-46-AL,PARTNER-011,31,24,38,ARIMA,0.1057
2025-10-06,AW-S10-46-AL,PARTNER-011,32,26,38,Prophet,0.0964
2025-10-06,AW-S10-46-AL,PARTNER-011,33,26,40,RF,0.113
2025-10-06,AW-S10-46-AL,PARTNER-011,31,26,36,Ensemble,0.078
2025-10-13,AW-S10-46-AL,PARTNER-011,30,23,37,ARIMA,0.1118
2025-10-13,AW-S10-46-AL,PARTNER-011,31,25,37,Prophet,0.0905
2025-10-13,AW-S10-46-AL,PARTNER-011,32,25,39,RF,0.1048
2025-10-13,AW-S10-46-AL,PARTNER-011,33,27,39,Ensemble,0.0943
2025-10-20,AW-S10-46-AL,PARTNER-011,33,25,41,ARIMA,0.1163
2025-10-20,AW-S10-46-AL,PARTNER-011,32,26,38,Prophet,0.103
